Code;Nom;S3REnR;TXA;INFO_TX;INFO_ESS3R;INFO_NA;INFO_CR;INFO_TRF;INFO_QP;INFO_FAS3R;RTE_CDR;RTE_TVX;RTE_ESS3R;RTE_FAS3R;GRD1_FAS3R;GRD1_CDR;GRD1_ESS3R;GRD1_PTRE;GRD1_TRE;GRD1_TVX;GRD2_FAS3R;GRD2_FACRS3R;GRD2_CDR;GRD2_ESS3R;GRD2_PTRE;GRD2_TRE;GRD2_TVX;GRD2_CTR;GRDHTB_TVX;GRDHTB_ESS3R;GRDHTB_FAS3R;GRDHTB_CDR
Code;Nom;S3REnR;"Taux d'affectation des capacités réservées";"Taux de remplissage de la capacité réservée";"Puissance des projets en service du S3REnR en cours";"Capacité d'accueil réservée au titre du S3REnR qui reste à affecter";"Capacité réservée aux EnR au titre du S3REnR";"Attention: la valeur de la capacité réservée a été modifiée sur ce poste";"Quote-Part unitaire actualisée ";"Puissance des projets en file d’attente du S3REnR en cours";"Capacité d'accueil réservée au titre du S3REnR, disponible vue du réseau public de transport ";"Travaux RTE indiqués dans le schéma ou dans son état initial, permettant d'augmenter la capacité réservée disponible";"Puissance des installations raccordées dans le cadre du S3REnR en vigueur sur le RPT";"Puissance des projets entrés en FA sur le RPT dans le cadre du S3REnR en vigueur";"Puissance des projets entrés en FA sur le RPD du GRD1 dans le cadre du S3REnR en vigueur";"Capacité d’accueil réservée au titre du S3REnR, restante sans travaux sur le poste source";"Puissance des installations raccordées dans le cadre du S3REnR en vigueur sur le RPD du GRD1";"Puissance cumulée des transformateurs existants";"Nombre de transformateurs existants";"Travaux GRD indiqués dans le schéma ou dans son état initial, permettant d'augmenter la capacité réservée disponible";"Puissance des projets entrés en FA sur le RPD du GRD2 dans le cadre du S3REnR en vigueur";"Dont la convention de raccordement est signée";"Capacité d'accueil réservée au titre du S3REnR, restante sans travaux sur le poste source";"Puissance des installations raccordées dans le cadre du S3REnR en vigueur sur le RPD du GRD2";"Puissance cumulée des transformateurs existants";"Nombre de transformateurs existants";"Travaux GRD indiqués dans le schéma ou dans son état initial, permettant d'augmenter la capacité réservée disponible";"Capacité de transformation HTB/HTA restante disponible pour l'injection sur le réseau public de distribution";"Travaux indiqués dans le schéma ou dans son état initial, permettant d'augmenter la capacité réservée disponible";"Puissance des installations raccordées dans le cadre du S3REnR en vigueur sur le RPD du GRDHTB";"Puissance des projets entrés en FA sur le RPD du GRDHTB dans le cadre du S3REnR en vigueur";"Capacité d'accueil réservée au titre du S3REnR, disponible vue du réseau public de distribution en HTB"
DOMPI;DOMPIERRE;AUVERGNE-RHôNE-ALPES;0%;100;13.4;0;34.6;"Trsf de -15MW le 07/04/2022. Trsf de +3 MW le 14/04/25, Trsf de +4 MW le 04/09/25";42.40;22.2;0;"Création du poste 400/225/63kV de Centre Allier";0;0;22.2;0;13.4;72;2;;;;;;;;;;;;;
DONGE;"DONGES (E.D.F. ET ELF FRANCE)";"PAYS DE LA LOIRE";0%;48;1.1;12;23;;46.49;9.9;12;;0;0;9.9;12;1.1;72;2;;;;;;;;;;;;;
DONJO;"LE DONJON";AUVERGNE-RHôNE-ALPES;0%;93;13.8;2.6;35.2;"Transfert de -5MW le 07/04/2022";42.40;18.8;0;"Augmentation de transit de la liaison 63kV DONJON DOMPIERRE, Création du poste 400/225/63kV de Centre Allier";0;0;18.8;2.6;13.8;36;1;;;;;;;;;;;;;
DONZA;DONZAC;OCCITANIE;0%;;0;0;0;;84.13;0;0;;0;0;;0;;;;;;;;;;;;;;;;
DONZE;DONZENAC;NOUVELLE-AQUITAINE;0%;;0;0;;;92.73;0;0;;;;;0;;;;;;;;;;;;;;;;
"DORE ";DORE;AUVERGNE-RHôNE-ALPES;0%;51;4;12.9;26.1;"Trsf de -3 MW le 19/03/26";42.40;9.2;8;"Sans Objet";0;0;9.2;12.9;4;40;2;;;;;;;;;;;;;
DORMA;DORMANS;"GRAND EST";0%;100;1.8;0;7.7;5.2;86.11;21.5;0;.;0;0;21.5;0;1.8;40;2;;;;;;;;;;;;;
DORNA;DORNACH;"GRAND EST";0%;94;1;0.1;1.7;-0.9;86.11;0.6;0.1;.;0;0;0.6;0.1;1;36;1;;;;;;;;;;;;;
DOUAI;DOUAIRES;BRETAGNE;0%;31;0.7;23.3;34;"16/12/25 -Un total de 7 MW a été transféré depuis ce poste vers d'autres postes";82.22;10;23.3;;0;0;10;23.3;0.7;72;2;;;;;;;;;;;;;
DOUAR;DOUARNENEZ;BRETAGNE;0%;8;0.5;23;25;;82.22;1.5;23;;0;0;1.5;23;0.5;56;2;;;;;;;;;;;;;
DOUDO;DOUDOYE;BOURGOGNE-FRANCHE-COMTé;0%;63;2.7;7.5;20.4;2.4;75;10.2;7.5;0;0;0;10.2;7.5;2.7;20;1;;;;;;;;;;;;;
DOUDR;DOUDRAC;NOUVELLE-AQUITAINE;0%;100;16.6;0;18.32;"23/09/2024 : +1 MW depuis VAL DE GARONNE | 15/10/2024 : +2 MW depuis HAUTE LANDE | 25/11/2024 : +2 MW depuis SUD MARMANDAIS";92.73;5.8;0;;0;0;5.8;0;16.6;20;1;;;;;;;;;;;;;
DOUEE;DOUEE;BOURGOGNE-FRANCHE-COMTé;0%;85;0;35.5;240;0;75;204.5;0;;0;0;204.5;0;0;;;;;;;;;;;;;;;
DOULL;DOULLENS;HAUTS-DE-FRANCE;0%;71;2.7;3.4;11.6;11.6;77.62;5.5;3.4;Non;0;0;5.5;3.4;2.7;72;2;;;;;;;;;;;;;
DOULO;DOULON;"PAYS DE LA LOIRE";0%;4;0.4;17.3;18;;46.49;0.3;17.3;;0;0;0.3;17.3;0.4;80;2;;;;;;;;;;;;;
DOUV6;DOUVRES;NORMANDIE;0%;100;2.9;0;1.9;OUI;12.30;0.9;0;;0;0;0.9;0;2.9;72;2;;;;;;;;;;;;;
DOUVA;DOUVAINE;AUVERGNE-RHôNE-ALPES;0%;38;5.2;11.9;19.2;--;42.40;2.1;11.9;"Sans Objet";0;0;2.1;11.9;5.2;72;2;;;;;;;;;;;;;
DOUVR;DOUVRIN;HAUTS-DE-FRANCE;0%;11;2.5;35.6;39.9;39.9;77.62;1.8;35.6;Non;0;0;1.8;35.6;2.5;112;3;;;;;;;;;;;;;
DRAGU;DRAGUIGNAN;"PROVENCE-ALPES-CôTE D’AZUR";0%;7;2;40.2;43;_;78.47;0.8;40.2;;0;0;0.8;40.2;2;72;2;;;;;;;;;;;;;
DRANC;DRANCY;ÎLE-DE-FRANCE;0%;;0;0;0;NON;1.88;0;0;;0;0;;0;;;;;;;;;;;;;;;;
DREUX;DREUX;"CENTRE-VAL DE LOIRE";0%;90;0.6;0.2;2;;70.49;1.2;0.2;;0;0;1.2;0.2;0.6;102;3;;;;;;;;;;;;;
DRO.S;DROME-SUD;AUVERGNE-RHôNE-ALPES;0%;0;0;120;120;"Trsf de -40 MW le 19/03/26";42.40;0;0;"Création et raccordement du poste source de DrômeSud, Création d'un poste 400/225kV à Logisneuf";0;0;0;0;0;;;;;;;;;;;;;;;
DRONN;"DRONNIERE (LA)";NORMANDIE;0%;100;8;0;17.5;OUI;12.30;17;0;;0;0;17;0;8;152;4;;;;;;;;;;;;;
DROUG;DROUGES;BRETAGNE;0%;98;0.9;0.5;22;"16/12/25 +1 MW depuis DOUAIRES";82.22;20.6;0.5;;0;0;20.6;0.5;0.9;30;1;;;;;;;;;;;;;
DRULI;DRULINGEN;"GRAND EST";0%;100;2.7;0;4.3;-2.7;86.11;2.4;0;.;0;0;2.4;0;2.7;40;2;;;;;;;;;;;;;
DRUME;DRUMETTAZ;AUVERGNE-RHôNE-ALPES;0%;34;2.4;9.4;14.3;--;42.40;2.5;9.4;"Sans Objet";0;0;2.5;9.4;2.4;72;2;;;;;;;;;;;;;
DUGNY;DUGNY;"GRAND EST";0%;67;4.1;10.4;31.9;-6.6;86.11;17.4;2.5;.;0;0;17.4;10.4;4.1;56;2;;;;;;;;;;;;;
"DUN  ";DUN;"CENTRE-VAL DE LOIRE";0%;96;3.4;0.5;13;;70.49;9.1;0.5;;0;0;9.1;0.5;3.4;20;1;;;;;;;;;;;;;
DUNIE;DUNIERES;AUVERGNE-RHôNE-ALPES;0%;42;3.5;8.2;14.2;"Trsf -10 MW le 11/07/24, Trsf de -36 MW le 30/09/24 associé à un Trsf de travaux";42.40;2.5;8.2;"Sans Objet";0;0;2.5;8.2;3.5;72;2;;;;;;;;;;;;;
DURAN;DURANNE(LA);"PROVENCE-ALPES-CôTE D’AZUR";0%;5;2.8;97.3;102;_;78.47;1.9;97.3;;0;0;1.9;97.3;2.8;140;2;;;;;;;;;;;;;
DURRE;"LA DURRE";AUVERGNE-RHôNE-ALPES;0%;96;7.3;3.3;79.6;"Trsf de -36MW et Trsf de travaux le 01/12/2022, Trsf + 7MW le 04/07/23, Trsf + 10MW le 28/11/23, Trsf de +36 MW le 30/09/24 associé au Trsf de création d'un TR de 36 MVA, Trsf de -3 MW le 07/11/25, Trsf de -3 MW le 30/12/25, Trsf de +1 MW le 19/03/26";42.40;69;3.3;"Augmentation de transit des liaisons 63kV MONTLUCON DURRE et MONTLUCON ZDURRE, Renforcement de la liaison 225kV Eguzon Montlucon";0;0;69;3.3;7.3;72;2;;;;;;;;;;;;;
"DUVY ";DUVY;HAUTS-DE-FRANCE;0%;4;0.1;24;25;25;77.62;0.9;24;Non;0;0;0.9;24;0.1;66;2;;;;;;;;;;;;;
E.ATL;EST-LOIRE-ATLANTIQUE;"PAYS DE LA LOIRE";0%;75;0;40;160;;46.49;120;0;;0;120;0;0;0;;;;;;;;;;;;;;;
E.BAI;"EVAUX LES BAINS";NOUVELLE-AQUITAINE;0%;59;9.8;12.6;30.8;"13/07/2023 : +1,8 MW depuis AUZANCES | 07/12/2023 : +4,7 MW depuis AUZANCES | 07/12/2023 : +2 MW depuis AUZANCES | 17/12/2024 : +1 MW depuis GOUZON";92.73;8.4;5;;0;0;8.4;12.6;9.8;72;2;;;;;;;;;;;;;
E.BOT;ENCO-DE-BOTTE;"PROVENCE-ALPES-CôTE D’AZUR";0%;19;3.6;17.1;21;_;78.47;0.3;17.1;;0;0;0.3;17.1;3.6;180;3;;;;;;;;;;;;;
E.FOR;EPINES-FORTES;"CENTRE-VAL DE LOIRE";0%;100;2.8;0;4;;70.49;2.4;0;;0;0;2.4;0;2.8;72;2;;;;;;;;;;;;;
E.JAC;EN-JACCA;OCCITANIE;0%;64;0.9;3.6;10;;84.13;5.5;1;;0;0;5.5;3.6;0.9;36;1;;;;;;;;;;;;;
E.LES;EYGUN-LESCUN;NOUVELLE-AQUITAINE;0%;45;0.2;0.6;1.1;;92.73;0.3;0.6;;0;0;0.3;0.6;0.2;10;1;;;;;;;;;;;;;
E.RHO;ETOILE-SUR-RHONE;AUVERGNE-RHôNE-ALPES;0%;44;8.9;15.2;27;"Trsf de -6 MW le 30/12/25";42.40;2.9;10;"Création d'un poste 400/225kV à Logisneuf";0;0;2.9;15.2;8.9;40;1;;;;;;;;;;;;;
ECHAL;ECHALAS;AUVERGNE-RHôNE-ALPES;0%;;0;0;0;--;42.40;0;0;"Sans Objet";0;0;;0;;;;;;;;;;;;;;;;
ECHEL;"LES ECHELLES";AUVERGNE-RHôNE-ALPES;0%;61;4.3;4.8;12.3;--;42.40;3.2;4.8;"Sans Objet";0;0;3.2;4.8;4.3;72;2;;;;;;;;;;;;;
ECHIN;ECHINGHEN;HAUTS-DE-FRANCE;0%;;0;0;0;NON;77.62;0;0;Non;0;0;;0;;;;;;;;;;;;;;;;
ECLYY;ECLY;"GRAND EST";0%;;0;0;;;86.11;28.4;0;;;;28.4;0;0;;;;;;;;;;;;;;;
ECOMM;ECOMMOY;"PAYS DE LA LOIRE";0%;58;1.8;5;12;;46.49;5.2;5;;0;0;5.2;5;1.8;72;2;;;;;;;;;;;;;
ECOUF;ECOUFLANT;"PAYS DE LA LOIRE";0%;;0;0;0;;46.49;0;0;;0;0;;0;;;;;;;;;;;;;;;;
ECRAI;ECRAINVILLE;NORMANDIE;0%;96;3.5;0.8;20.5;OUI;17.81;16.2;0.8;;0;0;16.2;0.8;3.5;36;1;;;;;;;;;;;;;
EDROL;"EDROLLES (LES)";"GRAND EST";0%;;0;0;;;86.11;67.2;0;;;;67.2;0;0;;;;;;;;;;;;;;;
EGLAN;EGLANTIER;ÎLE-DE-FRANCE;0%;100;2.6;0;4.24;OUI;1.88;2.1;0;;0;0;2.1;0;2.6;72;2;;;;;;;;;;;;;
EGLET;EGLETONS;NOUVELLE-AQUITAINE;0%;77;7.5;8.3;35.7;"14/11/2025 : -2 MW vers EYREIN";92.73;19.9;8.3;;0;0;19.9;8.3;7.5;55;3;;;;;;;;;;;;;
EGUIL;EGUILLES;"PROVENCE-ALPES-CôTE D’AZUR";0%;36;3.8;13.5;21;_;78.47;3.7;13.5;;0;0;3.7;13.5;3.8;72;2;;;;;;;;;;;;;
EGUZO;EGUZON;"CENTRE-VAL DE LOIRE";0%;88;3.6;4.2;35;;70.49;27.2;0;;0;0;27.2;4.2;3.6;56;2;;;;;;;;;;;;;
ELANC;ELANCOURT;ÎLE-DE-FRANCE;0%;100;2.7;0;3.521;OUI;1.88;1.3;0;;0;0;1.3;0;2.7;263;6;;;;;;;;;;;;;
ELOI1;"EURE ET LOIR 1";"CENTRE-VAL DE LOIRE";0%;93;0;4.7;66.5;;70.49;61.8;0;;0;0;61.8;0;0;;;;;;;;;;;;;;;
ELOI2;"EURE ET LOIR 2";"CENTRE-VAL DE LOIRE";0%;96;0;0.2;5;;70.49;4.8;0;;0;0;4.8;0;0;;;;;;;;;;;;;;;
ELOI3;"EURE ET LOIR 3";"CENTRE-VAL DE LOIRE";0%;32;0;117.4;173.5;;70.49;56.1;0;;0;0;56.1;0;0;;;;;;;;;;;;;;;
EMBRU;EMBRUN;"PROVENCE-ALPES-CôTE D’AZUR";0%;35;4.4;13;20;_;78.47;2.6;0;"travaux poste de Champagnier";0;0;2.6;13;4.4;72;2;;;;;;;;;;;;;
ENNER;ENNERY;"GRAND EST";0%;100;0.72;0;7;6;86.11;10.29;0;.;0;0;3.7;3.1;0.2;36;1.0;;;;;;;;;;"Remontée de l'intensité de courant de court circuit au poste de st Julien";0.52;6.59;0
ENSER;ENSERUNE;OCCITANIE;0%;71;6.5;7;24;;84.13;10.5;0;;0;0;10.5;7;6.5;72;2;;;;;;;;;;;;;
ENSIS;ENSISHEIM;"GRAND EST";0%;100;5.1;0;5.8;-30.2;86.11;2.8;0;"Schéma GE: raccordement d'un transformateur 63/20 kV - 36 MVA";0;0;2.8;0;5.1;56;2;;;;;;;;;;;;;
ENSOL;L'ENSOLEILLE;"PROVENCE-ALPES-CôTE D’AZUR";0%;8;1.1;16.5;18;_;78.47;0.4;16.5;;0;0;0.4;16.5;1.1;108;3;;;;;;;;;;;;;
ENTRA;ENTRAIGUES;"PROVENCE-ALPES-CôTE D’AZUR";0%;51;5.7;9.8;20;_;78.47;4.5;9.8;;0;0;4.5;9.8;5.7;72;2;;;;;;;;;;;;;
ENTRE;ENTREVAUX;"PROVENCE-ALPES-CôTE D’AZUR";0%;4;1.1;76.6;80;_;78.47;2.3;50;"mutation des transformateurs d'Entrevaux (non déclenché)";0;0;2.3;29;1.1;30;2;;;;;;;;;;;;;
ENVAL;ENVAL;AUVERGNE-RHôNE-ALPES;0%;48;2.6;4.8;9.3;--;42.40;1.9;4.8;"Sans Objet";0;0;1.9;4.8;2.6;40;2;;;;;;;;;;;;;
ENVER;ENVERMEU;NORMANDIE;0%;100;41.5;0;120.5;OUI;17.81;89.6;0;;0;75;14.6;58.4;41.5;108;3;;;;;;;;;;;;;
EPER5;EPERNON;"CENTRE-VAL DE LOIRE";0%;100;0.9;0;11;;70.49;16.6;0;;0;0;16.6;0;0.9;72;2;;;;;;;;;;;;;
EPERN;EPERNAY;"GRAND EST";0%;100;1.9;0;1;-1.6;86.11;0.2;0;.;0;0;0.2;0;1.9;128;4;;;;;;;;;;;;;
EPIER;EPIERRE;AUVERGNE-RHôNE-ALPES;0%;;0;0;0;--;42.40;0;0;"Sans Objet";0;0;;0;;;;;;;;;;;;;;;;
EPIN5;EPINAY;ÎLE-DE-FRANCE;0%;100;1.9;0;1.544;OUI;1.88;0.2;0;;0;0;0.2;0;1.9;144;4;;;;;;;;;;;;;
EPIN6;EPINAY;"PAYS DE LA LOIRE";0%;83;1.5;0.7;4;;46.49;1.8;0.7;;0;0;1.8;0.7;1.5;20;1;;;;;;;;;;;;;
EPINA;EPINAC;BOURGOGNE-FRANCHE-COMTé;0%;93;3.7;0.9;13;-37;75;8.4;0.9;-;0;0;8.4;0.9;3.7;40;2;;;;;;;;;;;;;
EPINE;EPINETTE;HAUTS-DE-FRANCE;0%;100;2.4;0;10.1;10.1;77.62;10.5;0;Non;0;0;10.5;0;2.4;160;4;;;;;;;;;;;;;
ERASM;ERASME;ÎLE-DE-FRANCE;0%;0;0;0;0;OUI;1.88;0;0;;0;0;0;0;0;350;9;;;;;;;;;;;;;
ERNEE;ERNEE;"PAYS DE LA LOIRE";0%;100;4;0;8;"Dernier(s) transfert(s) : 2024-09-09 : +2 MW depuis VILLAINES-LA-JUHEL | 2024-11-13 : +1 MW depuis CROQUELOUP | 2025-05-26 : +1 MW depuis CROQUELOUP | 2025-11-14 : +2 MW depuis GORRON | 2026-01-05 : +1 MW depuis CROQUELOUP";46.49;5.5;0;;0;0;5.5;0;4;72;2;;;;;;;;;;;;;
ERQUY;ERQUY;BRETAGNE;0%;20;0.5;4.8;6;"16/12/25 -Un total de 3 MW a été transféré depuis ce poste vers d'autres postes";82.22;0.7;4.8;;0;0;0.7;4.8;0.5;40;2;;;;;;;;;;;;;
ERRON;ERRONDENIA;NOUVELLE-AQUITAINE;0%;56;1.7;1.6;3.6;;92.73;0.3;1.6;;0;0;0.3;1.6;1.7;40;2;;;;;;;;;;;;;
ERROU;ERROUVILLE;"GRAND EST";0%;94;8.2;0.6;9.3;6.8;86.11;0.5;0.6;.;0;0;0.5;0.6;8.2;40;2;;;;;;;;;;;;;
ERSTE;ERSTEIN;"GRAND EST";0%;100;5.7;0;8.7;8.2;86.11;3;0;.;0;0;3;0;5.7;72;2.0;;;;;;;;;;;;;
ESCAI;"ESCAILLON (L )";"PROVENCE-ALPES-CôTE D’AZUR";0%;14;2.6;17.3;20;_;78.47;0.1;17.3;;0;0;0.1;17.3;2.6;108;3;;;;;;;;;;;;;
ESCAR;"L ESCARELLE";"PROVENCE-ALPES-CôTE D’AZUR";0%;4;2.1;63.3;66;_;78.47;0.6;35;"Construction d'une liaison 63 kV entre les postes Le Castellet et Signes (non déclenché)";0;0;0.6;40.5;2.1;40;2;;;;;;;;;;;;;
ESCO2;"ESCOULOUBRE II";OCCITANIE;0%;;0;0;0;;84.13;0;0;;0;0;;0;;;;;;;;;;;;;;;;
ESCOU;ESCOULOUBRE;OCCITANIE;0%;;0;0;0;;84.13;0;0;;0;0;;0;;;;;;;;;;;;;;;;
ESPAG;ESPAGNOUX;AUVERGNE-RHôNE-ALPES;0%;29;1.5;4.7;6.6;--;42.40;0.4;4.7;"Sans Objet";0;0;0.4;4.7;1.5;56;2;;;;;;;;;;;;;
ESPER;ESPERAZA;OCCITANIE;0%;99;2.8;0.6;46;;84.13;42.6;0;"TD Esperaza (S3REnR Occitanie) + réhab ESPER-USSON + Cerdagne";0;6;36.6;4.6;2.8;40;2;;;;;;;;;;;;;
ESPO5;ESPONDEILHAN;OCCITANIE;0%;33;6.1;20.8;31;;84.13;4.1;15;;0;0;4.1;20.8;6.1;40;2;;;;;;;;;;;;;
ESSA5;ESSARTS;"PAYS DE LA LOIRE";0%;100;3.5;0;8;"Dernier(s) transfert(s) : 2024-11-13 : +1 MW depuis FREIGNE | 2026-01-05 : +1 MW depuis RECREDY (LE)";46.49;5;0;;0;0;5;0;3.5;72;2;;;;;;;;;;;;;
ESSAR;ESSARS;HAUTS-DE-FRANCE;0%;9;1.4;29.8;32.6;NON;77.62;1.4;29.8;Non;0;0;1.4;29.8;1.4;128;4;;;;;;;;;;;;;
ESSER;ESSERT;BOURGOGNE-FRANCHE-COMTé;0%;63;1.2;0.7;1.9;-23.1;75;0;0.7;0;0;0;0;0.7;1.2;108;3;;;;;;;;;;;;;
ESSEY;ESSEY-LES-NANCY;"GRAND EST";0%;100;3.1;0;3.7;1.2;86.11;2.1;0;.;0;0;2.1;0;3.1;72;2;;;;;;;;;;;;;
ESSON;ESSONNES;ÎLE-DE-FRANCE;0%;100;1;0;0.96;OUI;1.88;0.2;0;;0;0;0.2;0;1;108;3;;;;;;;;;;;;;
ESTAI;ESTAIRES;HAUTS-DE-FRANCE;0%;30;5.1;20.9;30;NON;77.62;4;20.9;Oui;0;0;4;20.9;5.1;72;2;;;;;;;;;;;;;
ESTAQ;"L'ESTAQUE (SNCF)";"PROVENCE-ALPES-CôTE D’AZUR";0%;;0;0;0;_;78.47;0;0;;0;0;;0;;;;;;;;;;;;;;;;
ESTR5;ESTREES;HAUTS-DE-FRANCE;0%;18;0.3;4.1;5;5;77.62;0.6;4.1;Non;0;0;0.6;4.1;0.3;72;2.0;"Extension d'une rame HTA et adaptation du contrôle commande.";;;;;;;;;;;;
ESTR6;ESTREUX;HAUTS-DE-FRANCE;0%;;0;0;0;NON;77.62;0;0;Non;0;0;;0;;;;;;;;;;;;;;;;
ESTRE;ESTRESSIN;AUVERGNE-RHôNE-ALPES;0%;69;2.1;2.1;6.8;--;42.40;2.6;1;"Sans Objet";0;0;2.6;2.1;2.1;112;4;;;;;;;;;;;;;
ESTVI;"EST VIENNE";NOUVELLE-AQUITAINE;0%;67;0;44.8;136;"04/07/2024 : -2 MW vers ORANGERIE (L) | 28/03/2025 : -36 MW vers CHAUVIGNY | 28/08/2025 : -2 MW vers ADRIERS";92.73;91.2;0;;0;80;11.2;0;0;0;;;;;;;;;;;;;;
ETAB5;ETABLES;NOUVELLE-AQUITAINE;0%;18;0.2;0.9;1.1;;92.73;0;0.9;;0;0;0;0.9;0.2;72;2;;;;;;;;;;;;;
ETAI5;ETAIN;"GRAND EST";0%;41;1.1;3.6;6.1;-62.9;86.11;1.4;3.6;.;0;0;1.4;3.6;1.1;10;1;;;;;;;;;;;;;
ETAN5;"L'ETANG (VERNEUIL)";ÎLE-DE-FRANCE;0%;100;2;0;6.64;OUI;1.88;6;0;;0;0;6;0;2;40;2;;;;;;;;;;;;;
ETANG;"L'ETANG (SNCF)";"PROVENCE-ALPES-CôTE D’AZUR";0%;;0;0;0;_;78.47;0;0;;0;0;;0;;;;;;;;;;;;;;;;
ETAUL;ETAULIERS;NOUVELLE-AQUITAINE;0%;100;8.2;0;9.2;"02/08/2024 : -2 MW vers ST-ANDRE-DE-CUBZAC";92.73;8.2;0;;0;0;8.2;0;8.2;40;2;;;;;;;;;;;;;
ETIVA;ETIVAL;"GRAND EST";0%;100;1.6;0;13.5;-8.5;86.11;13.1;0;.;0;0;13.1;0;1.6;72;2;;;;;;;;;;;;;
ETREP;ETREPAGNY;NORMANDIE;0%;95;4.1;2;37;OUI;17.81;30.9;2;;0;0;30.9;2;4.1;122;4;;;;;;;;;;;;;
ETUPE;ETUPES;BOURGOGNE-FRANCHE-COMTé;0%;100;2.9;0;2.2;-17.8;75;1.4;0;0;0;0;1.4;0;2.9;108;3;;;;;;;;;;;;;
EURO2;"EUROPORT 2";"GRAND EST";0%;71;0;19.1;65;-7;86.11;45.9;0;"Schéma GE: raccordement d'un poste source 90/20 kV - 72 MVA";0;0;45.9;0;0;;;;;;;;;;;;;;;
EUROP;"EUROPORT (AEROPORT PARIS CHAMPAGNE)";"GRAND EST";0%;56;5.4;6;13.7;13.7;86.11;2.3;0;"EI schéma GE: raccordement d'un transformateur 90/20 kV - 36 MVA";0;0;2.3;6;5.4;108;3;;;;;;;;;;;;;
EVIAN;EVIAN;AUVERGNE-RHôNE-ALPES;0%;34;1.8;3.5;5.3;--;42.40;0;3.5;"Sans Objet";0;0;0;3.5;1.8;40;2;;;;;;;;;;;;;
EVREU;EVREUX;NORMANDIE;0%;100;1.4;0;3.7;OUI;17.81;5.9;0;;0;0;5.9;0;1.4;148;5;;;;;;;;;;;;;
EVRO1;"EVRON 1";"PAYS DE LA LOIRE";0%;;0;0;0;;46.49;0;0;;0;0;;0;;;;;;;;;;;;;;;;
EVRO2;"EVRON 2";"PAYS DE LA LOIRE";0%;100;2.8;0;108;"Dernier(s) transfert(s) : 5-11-14 : +6 MW depuis VILLAINES-LA-JUHEL | 2025-11-14 : +30 MW depuis PRE-EN-PAIL | 2025-11-14 : +7 MW depuis LASSAY | 2025-11-14 : +14 MW depuis GORRON | 2026-01-05 : +1 MW depuis SILLE-LE-GUILLAUME";46.49;108.6;0;;0;100;8.6;69.8;2.8;72;2;;;;;;;;;;;;;
EXCID;EXCIDEUIL;NOUVELLE-AQUITAINE;0%;92;12.2;4.53;54.13;"04/07/2024 : +2 MW depuis ST GERAUD DE CORPS | 06/08/2024 : +2 MW depuis MANOIRE | 15/10/2024 : +2 MW depuis MANOIRE | 02/05/2025 : +1 MW depuis HAUTE LANDE";92.73;37.4;4.53;;0;0;37.4;0;12.2;40;2;;;;;;;;;;;;;
EYBEN;EYBENS;AUVERGNE-RHôNE-ALPES;0%;33;1.4;3.4;5.1;--;42.40;0.3;3.4;"Sans Objet";0;0;0.3;3.4;1.4;40;2;;;;;;;;;;;;;
EYGLI;EYGLIERS;"PROVENCE-ALPES-CôTE D’AZUR";0%;;0;0;0;_;78.47;0;0;"travaux poste de Champagnier";0;0;;0;;;;;;;;;;;;;;;;
EYRE5;EYREIN;NOUVELLE-AQUITAINE;0%;96;1.2;0.2;5.1;"03/05/2024 : +2 MW depuis USSEL | 14/11/2025 : +2 MW depuis EGLETONS";92.73;3.7;0.2;;0;0;3.7;0.2;1.2;72;2;;;;;;;;;;;;;
F.ALL;"FOUX D ALLOS";"PROVENCE-ALPES-CôTE D’AZUR";0%;6;0.1;9.4;10;_;78.47;0.5;0;"travaux poste de Champagnier";0;0;0.5;9.4;0.1;40;2;;;;;;;;;;;;;
F.AMP;"FOX-AMPHOUX (Ex HAUT-VAR)";"PROVENCE-ALPES-CôTE D’AZUR";0%;64;0;58;160;_;78.47;102;0;;0;85;17;0;0;;;;;;;;;;;;;;;
F.AUB;FLEURY-LES-AUBRAIS;"CENTRE-VAL DE LOIRE";0%;100;0.5;0;2;;70.49;1.8;0;;0;0;1.8;0;0.5;72;2;;;;;;;;;;;;;
F.BER;"LA FERTE-BERNARD";"PAYS DE LA LOIRE";0%;100;1.4;0;14;"Dernier(s) transfert(s) : 2024-09-09 : +2 MW depuis ARNAGE | 2024-12-13 : +2 MW depuis LOUE | 2025-11-14 : +2 MW depuis GRAND LUCE | 2026-01-05 : +1 MW depuis SILLE-LE-GUILLAUME";46.49;13.3;0;;0;0;13.3;0;1.4;72;2;;;;;;;;;;;;;
F.CHA;FERE-CHAMPENOISE;"GRAND EST";0%;100;10.1;0;61.5;60;86.11;52.9;0;.;0;50;2.9;48.5;10.1;108;3;;;;;;;;;;;;;
F.COM;FONTENAY-LE-COMTE;"PAYS DE LA LOIRE";0%;58;9.8;24.1;58;"Dernier(s) transfert(s) : NERAIE (LA) | 2024-12-13 : +2 MW depuis CHATAIGNERAIE (LA) | 2024-12-13 : +3 MW depuis BENET | 2025-07-10 : +4 MW depuis BENET | 2026-01-05 : +25 MW depuis THEVALLES | 2026-01-05 : +11 MW depuis LAVAL";46.49;24.1;4;;0;0;24.1;24.1;9.8;72;2;;;;;;;;;;;;;
F.EAU;FORGES-LES-EAUX;NORMANDIE;0%;100;20.1;0.2;43.2;OUI;17.81;22.9;0;"Creation poste";0;0;22.9;0;20.1;20;1;;;;;;;;;;;;;
